광역,기초,에너지원,생산량(toe),발전량(MWh),보급용량_발전_누적(kW),보급용량_발전_신규(kW)
전북,기타,폐기물,0,0,0,0
전남,전남,폐기물,52517.50101,64382,133125,0
전남,목포시,폐기물,0,0,0,0
전남,여수시,폐기물,35244.03618,52863,110115,0
전남,순천시,폐기물,0,0,0,0
전남,나주시,폐기물,6218.72522,10848,21990,0
전남,광양시,폐기물,0,0,0,0
전남,담양군,폐기물,4453.076673,0,0,0
전남,곡성군,폐기물,0,0,300,0
전남,구례군,폐기물,0,0,0,0
전남,고흥군,폐기물,493.3239642,0,0,0
전남,보성군,폐기물,0,0,0,0
전남,화순군,폐기물,0,0,0,0
전남,장흥군,폐기물,0,0,0,0
전남,강진군,폐기물,240.9309779,0,0,0
전남,해남군,폐기물,663.4689434,0,0,0
전남,영암군,폐기물,332.2538894,0,0,0
전남,무안군,폐기물,4606.245423,670,720,0
전남,함평군,폐기물,0,0,0,0
전남,영광군,폐기물,0,0,0,0
전남,장성군,폐기물,265.4397317,0,0,0
전남,완도군,폐기물,0,0,0,0
전남,진도군,폐기물,0,0,0,0
전남,신안군,폐기물,0,0,0,0
전남,기타,폐기물,0,0,0,0
경북,경북,폐기물,48115.59097,33351,44635,2600
경북,포항시,폐기물,13843.92901,11063,12650,0
경북,경주시,폐기물,5678.906235,7072,12750,2600
경북,김천시,폐기물,1432.763159,0,0,0
경북,안동시,폐기물,1477.561557,6937,14100,0
경북,구미시,폐기물,12836.68595,5332,3000,0
경북,영주시,폐기물,0,0,0,0
경북,영천시,폐기물,1378.24667,0,0,0
경북,상주시,폐기물,0,0,0,0
경북,문경시,폐기물,850.261929,0,100,0
경북,경산시,폐기물,5492.189555,2742,1875,0
경북,의성군,폐기물,0,0,0,0
경북,청송군,폐기물,0,0,0,0
경북,영양군,폐기물,0,0,0,0
경북,영덕군,폐기물,0,0,0,0
경북,청도군,폐기물,0,0,0,0
경북,고령군,폐기물,141.5747783,0,0,0
경북,성주군,폐기물,279.9157104,0,0,0
경북,칠곡군,폐기물,4097.238462,206,160,0
경북,예천군,폐기물,0,0,0,0
경북,봉화군,폐기물,0,0,0,0
경북,울진군,폐기물,524.2557087,0,0,0
경북,울릉군,폐기물,82.06224182,0,0,0
경북,기타,폐기물,0,0,0,0
경남,경남,폐기물,52582.60845,16949,14464,0
경남,진주시,폐기물,3301.02335,0,0,0
경남,통영시,폐기물,417.1797896,2003,1731,0
경남,사천시,폐기물,677.029159,0,0,0
경남,김해시,폐기물,4597.911246,3561,1450,0
경남,밀양시,폐기물,0,0,0,0
경남,거제시,폐기물,3681.513765,4070,3000,0
경남,양산시,폐기물,4948.517693,1628,1000,0
경남,창원시,폐기물,23893.37704,5612,7150,0
경남,의령군,폐기물,3594.483765,0,0,0
경남,함안군,폐기물,6791.901571,0,0,0
경남,창녕군,폐기물,467.8172156,0,0,0
경남,고성군,폐기물,0,0,0,0
경남,남해군,폐기물,0,0,0,0
경남,하동군,폐기물,0,0,0,0
경남,산청군,폐기물,195.7326333,0,0,0
경남,함양군,폐기물,0,0,0,0
경남,거창군,폐기물,16.12122848,76,133,0
경남,합천군,폐기물,0,0,0,0
경남,기타,폐기물,0,0,0,0
제주,제주도,폐기물,17625.7785,32345,20532,0
제주,제주시,폐기물,16295.07747,32345,20400,0
제주,서귀포시,폐기물,1330.70103,0,132,0
제주,기타,폐기물,0,0,0,0
서울,서울,연료전지,84126.2084,394232,90526,20740
서울,종로구,연료전지,73.03585209,319,50,5
서울,중구,연료전지,31.95318529,140,42,42
서울,용산구,연료전지,170.4169882,744,112,0
서울,성동구,연료전지,51.73372856,226,34,0
서울,광진구,연료전지,60.86321007,266,40,0
서울,동대문구,연료전지,45.64740755,199,30,0
서울,중랑구,연료전지,16.73738277,73,11,0
서울,성북구,연료전지,73.03585209,319,48,0
서울,강북구,연료전지,0,0,0,0
서울,도봉구,연료전지,29.67081491,130,23,7
서울,노원구,연료전지,11.41185189,50,2414,13
서울,은평구,연료전지,74.55743234,326,49,0
서울,서대문구,연료전지,22.06291365,96,14,0
서울,마포구,연료전지,17410.19249,81710,26056,0
서울,양천구,연료전지,552.009096,2592,300,0
서울,강서구,연료전지,144.5501239,631,113,36
서울,구로구,연료전지,64.6671607,282,45,5
서울,금천구,연료전지,564.5471183,2640,321,0
서울,영등포구,연료전지,536.039104,2437,159,0
서울,동작구,연료전지,28.91002478,126,19,0
서울,관악구,연료전지,31.19239516,136,23,5
서울,서초구,연료전지,44.88661743,196,30,1
서울,강남구,연료전지,82.1653336,359,54,0
서울,송파구,연료전지,248.1266205,1099,933,800
서울,강동구,연료전지,63241.97999,296884,59266,19826
서울,기타,연료전지,515.8157054,2252,339,0
부산,부산,연료전지,67554.63671,316852,42391,196
부산,중구,연료전지,0,0,0,0
부산,서구,연료전지,15.21580252,66,10,0
부산,동구,연료전지,18.25896302,80,12,0
부산,영도구,연료전지,7.607901259,33,5,0
부산,부산진구,연료전지,71.51427183,312,47,0
부산,동래구,연료전지,39.56108655,173,26,0
부산,남구,연료전지,114.1185189,498,80,10
부산,북구,연료전지,53.25530881,233,35,0
부산,해운대구,연료전지,48282.22939,226635,30885,0
부산,사하구,연료전지,1484.808548,6950,1242,0
부산,금정구,연료전지,68.47111133,299,60,30
부산,강서구,연료전지,17245.9162,80902,9849,78
부산,연제구,연료전지,115.6400991,505,106,60
부산,수영구,연료전지,13.69422227,60,18,18
부산,사상구,연료전지,19.78054327,86,13,0
부산,기장군,연료전지,0,0,0,0
부산,기타,연료전지,4.564740755,20,3,0
대구,대구,연료전지,3563.794344,16450,4985,3030
대구,중구,연료전지,0,0,0,0
대구,동구,연료전지,470.1039937,2142,427,0
대구,서구,연료전지,76.07901259,332,50,0
대구,남구,연료전지,33.47476554,146,22,0
대구,북구,연료전지,146.0717042,638,96,0
대구,수성구,연료전지,790.4909521,3697,3029,3000
대구,달서구,연료전지,1871.070607,8724,1230,0
대구,달성군,연료전지,164.3306672,718,123,30
대구,군위군,연료전지,0,0,0,0
대구,기타,연료전지,12.17264201,53,8,0
인천,인천,연료전지,296590.9144,1392031,228121,51
인천,중구,연료전지,303.0239556,1382,187,0
인천,동구,연료전지,69133.00234,324556,39625,0
인천,미추홀구,연료전지,193.240692,844,127,0
인천,연수구,연료전지,247.2567909,1080,168,11
인천,남동구,연료전지,223.672297,977,157,20
인천,부평구,연료전지,15.21580252,66,20,20
인천,계양구,연료전지,63.90637058,279,42,0
인천,서구,연료전지,226334.376,1062511,187744,0
인천,강화군,연료전지,55.91807425,244,37,0
인천,옹진군,연료전지,15.21580252,66,10,0
인천,기타,연료전지,6.086321007,27,4,0
광주,광주,연료전지,38544.89601,180593,21777,5
광주,동구,연료전지,459.517236,2007,302,0
광주,서구,연료전지,22118.98627,103808,12394,0
광주,남구,연료전지,98.90271637,432,65,0
광주,북구,연료전지,632.3605677,2926,404,5
광주,광산구,연료전지,15230.56447,71400,8610,0
광주,기타,연료전지,4.564740755,20,3,0
대전,대전,연료전지,18276.57643,83819,11177,65
대전,동구,연료전지,161.2875067,704,106,0
대전,중구,연료전지,92.81639536,405,71,20
대전,서구,연료전지,133.8990622,585,108,40
대전,유성구,연료전지,12163.24084,57068,7135,5
대전,대덕구,연료전지,5711.63841,24997,3748,0
대전,기타,연료전지,13.69422227,60,9,0
울산,울산,연료전지,58119.79473,272742,36231,8120
울산,중구,연료전지,0,0,0,0
울산,남구,연료전지,9493.162953,44539,8148,20
울산,동구,연료전지,30.43160504,133,20,0
울산,북구,연료전지,36129.89274,169621,19805,0
울산,울주군,연료전지,12463.26427,58435,8256,8100
울산,기타,연료전지,3.043160504,13,2,0
세종,세종,연료전지,8207.362441,38527,5291,0
경기,경기,연료전지,346649.1742,1626284,264470,802
경기,수원시,연료전지,348.4418777,1522,242,26
경기,성남시,연료전지,32608.16363,152978,39815,0
경기,의정부시,연료전지,31.95318529,140,21,0
경기,안양시,연료전지,6453.266372,30287,4821,0
경기,부천시,연료전지,16063.78214,75357,10680,0
경기,광명시,연료전지,4116.305023,19301,7689,0
경기,평택시,연료전지,23180.99436,108679,16152,17
경기,동두천시,연료전지,0,0,0,0
경기,안산시,연료전지,4527.794667,21182,3709,76
경기,고양시,연료전지,7921.488335,37175,5320,20
경기,과천시,연료전지,3.043160504,13,2,0
경기,구리시,연료전지,0,0,0,0
경기,남양주시,연료전지,16.73738277,73,11,0
경기,오산시,연료전지,161.2875067,704,116,20
경기,시흥시,연료전지,9359.175545,43821,6273,70
경기,군포시,연료전지,76.07901259,332,50,0
경기,의왕시,연료전지,17105.09897,80305,9901,0
경기,하남시,연료전지,50.21214831,219,33,0
경기,용인시,연료전지,256.626667,1163,188,10
경기,파주시,연료전지,12111.94277,56850,8132,8
경기,이천시,연료전지,17520.28886,82208,9694,0
경기,안성시,연료전지,84.44770397,369,63,15
경기,김포시,연료전지,66.94953108,292,54,20
경기,화성시,연료전지,176756.2715,829708,131256,495
경기,광주시,연료전지,16887.95351,79250,9673,0
경기,양주시,연료전지,69.99269158,306,56,20
경기,포천시,연료전지,772.7357268,3622,451,0
경기,여주시,연료전지,3.803950629,17,5,5
경기,연천군,연료전지,0,0,0,0
경기,가평군,연료전지,0,0,0,0
경기,양평군,연료전지,0,0,0,0
경기,기타,연료전지,94.33797561,412,62,0
강원,강원,연료전지,96154.49606,451355,98655,64218
강원,춘천시,연료전지,13599.06375,63817,29456,29400
강원,원주시,연료전지,97.38113612,425,73,18
강원,강릉시,연료전지,18048.01671,84722,19820,19800
강원,동해시,연료전지,32285.22132,151574,19200,0
강원,태백시,연료전지,0,0,0,0
강원,속초시,연료전지,0,0,0,0
강원,삼척시,연료전지,1.521580252,7,1,0
강원,홍천군,연료전지,0,0,0,0
강원,횡성군,연료전지,7.607901259,33,5,0
강원,영월군,연료전지,31988.21355,150179,30000,15000
강원,평창군,연료전지,121.383801,570,96,0
강원,정선군,연료전지,0,0,0,0
강원,철원군,연료전지,0,0,0,0
강원,화천군,연료전지,0,0,0,0
강원,양구군,연료전지,0,0,0,0
강원,인제군,연료전지,0,0,0,0
강원,고성군,연료전지,0,0,0,0
강원,양양군,연료전지,0,0,0,0
강원,기타,연료전지,6.086321007,27,4,0
충북,충북,연료전지,72425.87703,339929,39827,60
충북,충주시,연료전지,60.86321007,266,40,0
충북,제천시,연료전지,7.607901259,33,10,10
충북,청주시,연료전지,35070.54889,164610,19882,0
충북,보은군,연료전지,22.82370378,100,20,10
충북,옥천군,연료전지,30.43160504,133,20,0
충북,영동군,연료전지,0,0,0,0
충북,진천군,연료전지,30.43160504,133,30,20
충북,괴산군,연료전지,7.607901259,33,10,10
충북,음성군,연료전지,37195.56221,174622,19815,10
충북,단양군,연료전지,0,0,0,0
충북,증평군,연료전지,0,0,0,0
충북,기타,연료전지,0,0,0,0
충남,충남,연료전지,111226.1654,521956,84221,19870
충남,천안시,연료전지,8767.704577,41054,5523,50
충남,공주시,연료전지,76.07901259,332,50,0
충남,보령시,연료전지,11309.84336,53097,7481,0
충남,아산시,연료전지,187.154371,817,123,0
충남,서산시,연료전지,81231.63623,381359,51180,0
충남,논산시,연료전지,15.21580252,66,20,20
충남,계룡시,연료전지,1.521580252,7,1,0
충남,당진시,연료전지,9576.147233,44957,19803,19800
충남,금산군,연료전지,16.73738277,73,11,0
충남,부여군,연료전지,0,0,0,0
충남,서천군,연료전지,0,0,0,0
충남,청양군,연료전지,0,0,0,0
충남,홍성군,연료전지,30.43160504,133,20,0
충남,예산군,연료전지,7.607901259,33,5,0
충남,태안군,연료전지,0,0,0,0
충남,기타,연료전지,6.086321007,27,4,0
전북,전북,연료전지,28644.01539,134290,21458,40
전북,전주시,연료전지,345.3987172,1508,232,10
전북,군산시,연료전지,152.9718618,695,2662,10
전북,익산시,연료전지,26930.30768,126386,15315,20
전북,정읍시,연료전지,0,0,0,0
전북,남원시,연료전지,0,0,0,0
전북,김제시,연료전지,0,0,0,0
전북,완주군,연료전지,1201.642908,5642,3240,0
전북,진안군,연료전지,0,0,0,0
전북,무주군,연료전지,0,0,0,0
전북,장수군,연료전지,0,0,0,0
전북,임실군,연료전지,0,0,0,0
전북,순창군,연료전지,0,0,0,0
전북,고창군,연료전지,0,0,0,0
전북,부안군,연료전지,6.086321007,27,4,0
전북,기타,연료전지,7.607901259,33,5,0
전남,전남,연료전지,69460.0455,325898,68984,18505
전남,목포시,연료전지,200.0878031,874,132,0
전남,여수시,연료전지,56235.99855,264004,43190,18480
전남,순천시,연료전지,12831.47924,60180,14924,0
전남,나주시,연료전지,47.16898781,206,31,0
전남,광양시,연료전지,22.82370378,100,10620,10
전남,담양군,연료전지,7.607901259,33,5,0
전남,곡성군,연료전지,7.607901259,33,10,10
전남,구례군,연료전지,0,0,0,0
전남,고흥군,연료전지,0,0,0,0
전남,보성군,연료전지,0,0,0,0
전남,화순군,연료전지,29.67081491,130,22,5
전남,장흥군,연료전지,0,0,0,0
전남,강진군,연료전지,15.21580252,66,10,0
전남,해남군,연료전지,0,0,0,0
전남,영암군,연료전지,0,0,0,0
전남,무안군,연료전지,30.43160504,133,20,0
전남,함평군,연료전지,0,0,0,0
전남,영광군,연료전지,31.95318529,140,21,0
전남,장성군,연료전지,0,0,0,0
전남,완도군,연료전지,0,0,0,0
전남,진도군,연료전지,0,0,0,0
전남,신안군,연료전지,0,0,0,0
전남,기타,연료전지,0,0,0,0
경북,경북,연료전지,26060.75781,121926,39154,34850
경북,포항시,연료전지,6837.758762,32039,19936,19820
경북,경주시,연료전지,27.38844453,120,18,0
경북,김천시,연료전지,36.51792604,159,24,0
경북,안동시,연료전지,91.29481511,399,60,0
경북,구미시,연료전지,4010.026629,18731,2597,10
경북,영주시,연료전지,0,0,0,0
경북,영천시,연료전지,31.95318529,140,21,0
경북,상주시,연료전지,0,0,0,0
경북,문경시,연료전지,14112.44309,66241,15030,15000
경북,경산시,연료전지,88.2516546,385,58,0
경북,의성군,연료전지,0,0,0,0
경북,청송군,연료전지,0,0,0,0
경북,영양군,연료전지,0,0,0,0
경북,영덕군,연료전지,36.51792604,159,24,0
경북,청도군,연료전지,15.21580252,66,10,0
경북,고령군,연료전지,0,0,0,0
경북,성주군,연료전지,0,0,0,0
경북,칠곡군,연료전지,377.7787041,1760,1106,0
경북,예천군,연료전지,0,0,0,0
경북,봉화군,연료전지,0,0,0,0
경북,울진군,연료전지,15.21580252,66,20,20
경북,울릉군,연료전지,0,0,0,0
경북,기타,연료전지,380.3950629,1661,250,0
경남,경남,연료전지,8605.314119,40065,5347,320
경남,진주시,연료전지,124.7695806,545,82,0
경남,통영시,연료전지,0,0,0,0
경남,사천시,연료전지,0,0,0,0
경남,김해시,연료전지,182.5896302,797,147,54
경남,밀양시,연료전지,22.82370378,100,30,30
경남,거제시,연료전지,22.82370378,100,30,30
경남,양산시,연료전지,299.7513096,1309,240,86
경남,창원시,연료전지,7343.831335,34383,4445,110
경남,의령군,연료전지,27.38844453,120,18,0
경남,함안군,연료전지,7.607901259,33,5,0
경남,창녕군,연료전지,0,0,0,0
경남,고성군,연료전지,0,0,0,0
경남,남해군,연료전지,0,0,0,0
경남,하동군,연료전지,0,0,0,0
경남,산청군,연료전지,7.607901259,33,10,10
경남,함양군,연료전지,0,0,0,0
경남,거창군,연료전지,558.512707,2612,335,0
경남,합천군,연료전지,0,0,0,0
경남,기타,연료전지,7.607901259,33,5,0
제주,제주도,연료전지,91.29481511,399,60,0
제주,제주시,연료전지,91.29481511,399,60,0
제주,서귀포시,연료전지,0,0,0,0
제주,기타,연료전지,0,0,0,0
서울,서울,IGCC,0,0,0,0
서울,종로구,IGCC,0,0,0,0
서울,중구,IGCC,0,0,0,0
서울,용산구,IGCC,0,0,0,0
서울,성동구,IGCC,0,0,0,0
서울,광진구,IGCC,0,0,0,0
서울,동대문구,IGCC,0,0,0,0
서울,중랑구,IGCC,0,0,0,0
서울,성북구,IGCC,0,0,0,0
서울,강북구,IGCC,0,0,0,0
서울,도봉구,IGCC,0,0,0,0
서울,노원구,IGCC,0,0,0,0
서울,은평구,IGCC,0,0,0,0
서울,서대문구,IGCC,0,0,0,0
서울,마포구,IGCC,0,0,0,0
서울,양천구,IGCC,0,0,0,0
서울,강서구,IGCC,0,0,0,0
서울,구로구,IGCC,0,0,0,0
서울,금천구,IGCC,0,0,0,0
서울,영등포구,IGCC,0,0,0,0
서울,동작구,IGCC,0,0,0,0
서울,관악구,IGCC,0,0,0,0
서울,서초구,IGCC,0,0,0,0
서울,강남구,IGCC,0,0,0,0
서울,송파구,IGCC,0,0,0,0
서울,강동구,IGCC,0,0,0,0
서울,기타,IGCC,0,0,0,0
부산,부산,IGCC,0,0,0,0
부산,중구,IGCC,0,0,0,0
부산,서구,IGCC,0,0,0,0
부산,동구,IGCC,0,0,0,0
부산,영도구,IGCC,0,0,0,0
부산,부산진구,IGCC,0,0,0,0
부산,동래구,IGCC,0,0,0,0
부산,남구,IGCC,0,0,0,0
부산,북구,IGCC,0,0,0,0
부산,해운대구,IGCC,0,0,0,0
부산,사하구,IGCC,0,0,0,0
부산,금정구,IGCC,0,0,0,0
부산,강서구,IGCC,0,0,0,0
부산,연제구,IGCC,0,0,0,0
부산,수영구,IGCC,0,0,0,0
부산,사상구,IGCC,0,0,0,0
부산,기장군,IGCC,0,0,0,0
부산,기타,IGCC,0,0,0,0
대구,대구,IGCC,0,0,0,0
대구,중구,IGCC,0,0,0,0
대구,동구,IGCC,0,0,0,0
대구,서구,IGCC,0,0,0,0
대구,남구,IGCC,0,0,0,0
대구,북구,IGCC,0,0,0,0
대구,수성구,IGCC,0,0,0,0
대구,달서구,IGCC,0,0,0,0
대구,달성군,IGCC,0,0,0,0
대구,군위군,IGCC,0,0,0,0
대구,기타,IGCC,0,0,0,0
인천,인천,IGCC,0,0,0,0
인천,중구,IGCC,0,0,0,0
인천,동구,IGCC,0,0,0,0
인천,미추홀구,IGCC,0,0,0,0
인천,연수구,IGCC,0,0,0,0
인천,남동구,IGCC,0,0,0,0
인천,부평구,IGCC,0,0,0,0
인천,계양구,IGCC,0,0,0,0
인천,서구,IGCC,0,0,0,0
인천,강화군,IGCC,0,0,0,0
인천,옹진군,IGCC,0,0,0,0
인천,기타,IGCC,0,0,0,0
광주,광주,IGCC,0,0,0,0
광주,동구,IGCC,0,0,0,0
광주,서구,IGCC,0,0,0,0
광주,남구,IGCC,0,0,0,0
광주,북구,IGCC,0,0,0,0
광주,광산구,IGCC,0,0,0,0
광주,기타,IGCC,0,0,0,0
대전,대전,IGCC,0,0,0,0
대전,동구,IGCC,0,0,0,0
대전,중구,IGCC,0,0,0,0
대전,서구,IGCC,0,0,0,0
대전,유성구,IGCC,0,0,0,0
대전,대덕구,IGCC,0,0,0,0
대전,기타,IGCC,0,0,0,0
울산,울산,IGCC,0,0,0,0
울산,중구,IGCC,0,0,0,0
울산,남구,IGCC,0,0,0,0
울산,동구,IGCC,0,0,0,0
울산,북구,IGCC,0,0,0,0
울산,울주군,IGCC,0,0,0,0
울산,기타,IGCC,0,0,0,0
세종,세종,IGCC,0,0,0,0
경기,경기,IGCC,0,0,0,0
경기,수원시,IGCC,0,0,0,0
경기,성남시,IGCC,0,0,0,0
경기,의정부시,IGCC,0,0,0,0
경기,안양시,IGCC,0,0,0,0
경기,부천시,IGCC,0,0,0,0
경기,광명시,IGCC,0,0,0,0
경기,평택시,IGCC,0,0,0,0
경기,동두천시,IGCC,0,0,0,0
경기,안산시,IGCC,0,0,0,0
경기,고양시,IGCC,0,0,0,0
경기,과천시,IGCC,0,0,0,0
경기,구리시,IGCC,0,0,0,0
경기,남양주시,IGCC,0,0,0,0
경기,오산시,IGCC,0,0,0,0
경기,시흥시,IGCC,0,0,0,0
경기,군포시,IGCC,0,0,0,0
경기,의왕시,IGCC,0,0,0,0
경기,하남시,IGCC,0,0,0,0
경기,용인시,IGCC,0,0,0,0
경기,파주시,IGCC,0,0,0,0
경기,이천시,IGCC,0,0,0,0
경기,안성시,IGCC,0,0,0,0
경기,김포시,IGCC,0,0,0,0
경기,화성시,IGCC,0,0,0,0
경기,광주시,IGCC,0,0,0,0
경기,양주시,IGCC,0,0,0,0
경기,포천시,IGCC,0,0,0,0
경기,여주시,IGCC,0,0,0,0
경기,연천군,IGCC,0,0,0,0
경기,가평군,IGCC,0,0,0,0
경기,양평군,IGCC,0,0,0,0
경기,기타,IGCC,0,0,0,0
강원,강원,IGCC,0,0,0,0
강원,춘천시,IGCC,0,0,0,0
강원,원주시,IGCC,0,0,0,0
강원,강릉시,IGCC,0,0,0,0
강원,동해시,IGCC,0,0,0,0
강원,태백시,IGCC,0,0,0,0
강원,속초시,IGCC,0,0,0,0
강원,삼척시,IGCC,0,0,0,0
강원,홍천군,IGCC,0,0,0,0
강원,횡성군,IGCC,0,0,0,0
강원,영월군,IGCC,0,0,0,0
강원,평창군,IGCC,0,0,0,0
강원,정선군,IGCC,0,0,0,0
강원,철원군,IGCC,0,0,0,0
강원,화천군,IGCC,0,0,0,0
강원,양구군,IGCC,0,0,0,0
강원,인제군,IGCC,0,0,0,0
강원,고성군,IGCC,0,0,0,0
강원,양양군,IGCC,0,0,0,0
강원,기타,IGCC,0,0,0,0
충북,충북,IGCC,0,0,0,0
충북,충주시,IGCC,0,0,0,0
충북,제천시,IGCC,0,0,0,0
충북,청주시,IGCC,0,0,0,0
충북,보은군,IGCC,0,0,0,0
충북,옥천군,IGCC,0,0,0,0
충북,영동군,IGCC,0,0,0,0
충북,진천군,IGCC,0,0,0,0
충북,괴산군,IGCC,0,0,0,0
충북,음성군,IGCC,0,0,0,0
충북,단양군,IGCC,0,0,0,0
충북,증평군,IGCC,0,0,0,0
충북,기타,IGCC,0,0,0,0
충남,충남,IGCC,212258.1849,996517,346330,0
충남,천안시,IGCC,0,0,0,0
충남,공주시,IGCC,0,0,0,0
충남,보령시,IGCC,0,0,0,0
충남,아산시,IGCC,0,0,0,0
충남,서산시,IGCC,0,0,0,0
충남,논산시,IGCC,0,0,0,0
충남,계룡시,IGCC,0,0,0,0
충남,당진시,IGCC,0,0,0,0
충남,금산군,IGCC,0,0,0,0
충남,부여군,IGCC,0,0,0,0
충남,서천군,IGCC,0,0,0,0
충남,청양군,IGCC,0,0,0,0
충남,홍성군,IGCC,0,0,0,0
충남,예산군,IGCC,0,0,0,0
충남,태안군,IGCC,212258.1849,996517,346330,0
충남,기타,IGCC,0,0,0,0
전북,전북,IGCC,0,0,0,0
전북,전주시,IGCC,0,0,0,0
전북,군산시,IGCC,0,0,0,0
전북,익산시,IGCC,0,0,0,0
전북,정읍시,IGCC,0,0,0,0
전북,남원시,IGCC,0,0,0,0
전북,김제시,IGCC,0,0,0,0
전북,완주군,IGCC,0,0,0,0
전북,진안군,IGCC,0,0,0,0
전북,무주군,IGCC,0,0,0,0
전북,장수군,IGCC,0,0,0,0
전북,임실군,IGCC,0,0,0,0
전북,순창군,IGCC,0,0,0,0
전북,고창군,IGCC,0,0,0,0
전북,부안군,IGCC,0,0,0,0
전북,기타,IGCC,0,0,0,0
전남,전남,IGCC,0,0,0,0
전남,목포시,IGCC,0,0,0,0
전남,여수시,IGCC,0,0,0,0
전남,순천시,IGCC,0,0,0,0
전남,나주시,IGCC,0,0,0,0
전남,광양시,IGCC,0,0,0,0
전남,담양군,IGCC,0,0,0,0
전남,곡성군,IGCC,0,0,0,0
전남,구례군,IGCC,0,0,0,0
전남,고흥군,IGCC,0,0,0,0
전남,보성군,IGCC,0,0,0,0
전남,화순군,IGCC,0,0,0,0
전남,장흥군,IGCC,0,0,0,0
전남,강진군,IGCC,0,0,0,0
전남,해남군,IGCC,0,0,0,0
전남,영암군,IGCC,0,0,0,0
전남,무안군,IGCC,0,0,0,0
전남,함평군,IGCC,0,0,0,0
전남,영광군,IGCC,0,0,0,0
전남,장성군,IGCC,0,0,0,0
전남,완도군,IGCC,0,0,0,0
전남,진도군,IGCC,0,0,0,0
전남,신안군,IGCC,0,0,0,0
전남,기타,IGCC,0,0,0,0
경북,경북,IGCC,0,0,0,0
경북,포항시,IGCC,0,0,0,0
경북,경주시,IGCC,0,0,0,0
경북,김천시,IGCC,0,0,0,0
경북,안동시,IGCC,0,0,0,0
경북,구미시,IGCC,0,0,0,0
경북,영주시,IGCC,0,0,0,0
경북,영천시,IGCC,0,0,0,0
경북,상주시,IGCC,0,0,0,0
경북,문경시,IGCC,0,0,0,0
경북,경산시,IGCC,0,0,0,0
경북,의성군,IGCC,0,0,0,0
경북,청송군,IGCC,0,0,0,0
경북,영양군,IGCC,0,0,0,0
경북,영덕군,IGCC,0,0,0,0
경북,청도군,IGCC,0,0,0,0
경북,고령군,IGCC,0,0,0,0
경북,성주군,IGCC,0,0,0,0
경북,칠곡군,IGCC,0,0,0,0
경북,예천군,IGCC,0,0,0,0
경북,봉화군,IGCC,0,0,0,0
경북,울진군,IGCC,0,0,0,0
경북,울릉군,IGCC,0,0,0,0
경북,기타,IGCC,0,0,0,0
경남,경남,IGCC,0,0,0,0
경남,진주시,IGCC,0,0,0,0
경남,통영시,IGCC,0,0,0,0
경남,사천시,IGCC,0,0,0,0
경남,김해시,IGCC,0,0,0,0
경남,밀양시,IGCC,0,0,0,0
경남,거제시,IGCC,0,0,0,0
경남,양산시,IGCC,0,0,0,0
경남,창원시,IGCC,0,0,0,0
경남,의령군,IGCC,0,0,0,0
경남,함안군,IGCC,0,0,0,0
경남,창녕군,IGCC,0,0,0,0
경남,고성군,IGCC,0,0,0,0
경남,남해군,IGCC,0,0,0,0
경남,하동군,IGCC,0,0,0,0
경남,산청군,IGCC,0,0,0,0
경남,함양군,IGCC,0,0,0,0
경남,거창군,IGCC,0,0,0,0
경남,합천군,IGCC,0,0,0,0
경남,기타,IGCC,0,0,0,0
제주,제주도,IGCC,0,0,0,0
제주,제주시,IGCC,0,0,0,0
제주,서귀포시,IGCC,0,0,0,0
제주,기타,IGCC,0,0,0,0
